SMILES,Formula,Molecular weight,LogP,H-bond donor,H-bond acceptor,TPSA,Rotatable bonds,pIC50
COc1cc2ncc3c(N)nc(cc3c2cc1OC)-c1cncc(OC[C@H](N)CC(C)C)c1,C25H29N5O3,447.227039788,4.196600000000003,2,8,118.4,8,0
O=C(Nc1ccc2nc(-c3ccccc3)c(nc2c1)-c1ccccc1)N1CCCC(C1)C(=O)N1CCCCC1,C32H33N5O2,519.263425296,6.220200000000006,1,4,78.42999999999999,4,0
Clc1ccc(cc1)C(CNC(=O)c1cc(ccc1Cl)C#N)N1CCOCC1,C20H19Cl2N3O2,403.085432208,3.6683800000000018,1,4,65.36,5,0
Cc1ccc2C(N=O)C(=O)N(Cc3cc(F)cc4COCOc34)c2c1,C18H15FN2O4,342.10158518,3.3549200000000026,0,5,68.2,3,0
CC(C)(C)c1ccc(Oc2ccc(N)cc2)cc1,C16H19NO,241.146664228,4.358600000000003,1,2,35.25,2,0
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CS(C)(=O)=O)c2cc(ccc2N(Cc2c(OC)ccc3c(Br)cccc23)C1=O)C#N,C29H30BrN5O6S,655.11001678,2.499680000000001,2,8,148.91,8,0
Cn1nnc2c(ncn2c1=O)C(=O)NOS(N)(=O)=O,C6H7N7O5S,289.022937324,-3.312099999999999,2,10,163.57,3,0
Nc1nc(cc(n1)-c1ccco1)C(=O)NCc1ccccc1Cl,C16H13ClN4O2,328.072703336,2.902200000000001,2,5,94.04,4,0
CC[C@@H]1N(C[C@@H]2CC[C@H](OC2)C(F)(F)F)Cc2cc(cnc12)C(=O)N[C@@H](CO)c1ccc(cn1)S(=O)(=O)CC,C26H33F3N4O5S,570.212375816,3.357800000000002,2,8,121.72,9,0
CC(C)C(Cn1ccc2cnc(Nc3cnn(CC(=O)OCCO)c3)nc12)C(C)C,C21H30N6O3,414.23793882,2.8351000000000006,2,9,107.09000000000002,10,0
Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(c1)C(C)(C)C(F)(F)F,C19H22F3N5O2S,441.144630604,3.835020000000002,2,5,101.21,4,0
CCc1nc(Cl)c([nH]1)C1C(C(=O)OCC(C)C)=C(C)NC(C)=C1C(=O)OCC(C)C,C22H32ClN3O4,437.208134184,4.258700000000004,2,6,93.31000000000002,8,0
NS(=O)(=O)c1ccc(CCO)cc1,C8H11NO3S,201.045964212,-0.1312000000000001,2,3,80.39,3,0
C(Cc1ccccc1)N1CCCCC1,C13H19N,189.151749608,2.7150000000000007,0,1,3.24,3,0
COC(=O)C1C2CCC(CC1c1ccc(cc1)-c1nccs1)N2C,C19H22N2O2S,342.1401989440001,3.549400000000002,0,5,42.43,3,0
CCNC(=O)c1noc(c1-c1ccc(CN2CCN(C)CC2)cc1)-c1cc(CC)c(O)cc1O,C26H32N4O4,464.24235550399993,3.4793000000000025,3,7,102.07,7,0
OC(=O)c1ccc(cc1)S(=O)(=O)N(Cc1ccc(cc1)C(F)(F)F)c1ncc(Cl)cc1Cl,C20H13Cl2F3N2O4S,503.99251791600005,5.500900000000002,1,4,87.57,6,0
C[C@@H]1CCN(C[C@@H]1N(C)c1ncnc2[nH]ccc12)C(=O)CC#N,C16H20N6O,312.16985926,1.5447799999999994,1,5,88.91,3,0
CN(CCOc1ccc(Cc2sc(=O)[nH]c2O)cc1)c1ccccn1,C18H19N3O3S,357.11471246800005,2.6430000000000007,2,6,78.45,7,0
CCCc1nc(c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1)C(C)(C)O,C29H30N6O6,558.2226826800002,4.170020000000004,2,11,162.16,10,0
CC(C)S(=O)(=O)c1ncccc1-c1ccc(c(F)c1)-c1cnc(N)cn1,C18H17FN4O2S,372.1056250040001,3.109,1,6,98.83,4,0
NC(=O)c1cn(nc1Nc1ccc(F)cc1)C1CC[C@@H](C[C@@H]1C#N)OC(=O)NC1CCCCC1,C24H29FN6O3,468.228517008,4.156980000000003,3,7,135.06,6,0
NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1CCN(C[C@@H]1F)c1ccc(cn1)C#N,C19H18FN7O,379.155686416,1.95738,3,6,123.72,4,0
COc1cccc2[nH]c(cc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)CO,C24H32N4O6,472.232184744,0.8934000000000009,5,6,149.61999999999998,11,0
Cl.CCN1CCN(CC1)c1nc(C)nc2n(CC3CCOCC3)c(nc12)-c1ccccc1Cl,C24H32Cl2N6O,490.201465004,4.445420000000004,0,7,59.31,5,0
CCCCCCC\C=C\CCCCCCCC[C@@H]1OC[C@@H](COP(O)([O-])=S)O1,C21H40O5PS-,435.23395558991,5.359100000000006,1,5,70.98,18,0
CC(C)n1cc(C)c2c(cc(cc12)-c1ccc(nc1)N1CCNCC1)C(=O)NCc1c(C)cc(C)[nH]c1=O,C30H36N6O2,512.2899743920001,4.2373600000000025,3,6,95.05,6,0
CN(C)C(=O)[C@H]1CSCc2c(cccc2C(=O)OC[C@@H](NC(=O)[C@@H]2CCCN2C(C)=O)C(=O)N1)-c1ccc(cc1)C(O)=O,C30H34N4O8S,610.2097350480001,1.5241000000000018,3,8,162.42,5,0
COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,C25H27FN4O3,450.206718944,5.224220000000004,1,6,72.5,8,0
COc1cccc(\C=C\c2nc3n(CCCO)c(=O)n(CC#C)c(=O)c3n2C)c1,C21H22N4O4,394.164105184,1.0912999999999995,1,8,91.28,7,0
COc1cc(COc2cc(O)c3c(c2)oc(cc3=O)C(O)=O)ccc1NC(=O)C(O)=O,C20H15NO10,429.06959568,1.8074999999999997,4,8,172.6,6,0
Cc1ccc(NC(=O)c2ccccc2NC(=O)C2CCCCC2)cc1,C21H24N2O2,336.183778008,4.766120000000004,2,2,58.2,4,0
COc1cc2CCN(CCc3ccc(NC(=O)c4ccccc4[N+]([O-])=O)cc3)Cc2cc1OC,C26H27N3O5,461.195070964,4.465100000000004,1,6,93.94,8,0
Cc1ccc2[nH]cc(CCN(CC=C)CC=C)c2c1,C17H22N2,254.178298704,3.692820000000003,1,1,19.03,7,0
CNc1cc(nn1C)-c1cc2ncccc2c(n1)-c1ccn(n1)C1(CC#N)CC(C1)C#N,C23H21N9,423.1919916720001,3.478060000000002,1,9,121.03,5,0
CCn1c(c2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@H](Cc3cc(O)cc(c3)-c3ccc1c2c3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]1CCN(C1)C(=O)C=C)-c1cnccc1COC,C50H63N7O8,889.473811976,5.4081000000000055,3,11,175.64,10,0
COc1cc(ccn1)-c1[nH]c2ccc(cc2c1C(C)C)C1CCN(C)CC1,C23H29N3O,363.231062548,5.1711000000000045,1,3,41.15,4,0
CCC(=O)NCCC[C@@H](C)N(c1cc(Cl)ccc1CO)S(=O)(=O)c1ccc(Cl)cc1,C21H26Cl2N2O4S,472.0990336719999,4.375900000000003,2,4,86.71000000000001,10,0
COc1ccc(cc1)C(=O)Nc1c(O)cc(O)c2c1oc(cc2=O)-c1ccccc1Cl,C23H16ClNO6,437.066614912,4.785500000000004,3,6,109.0,4,0
COc1ccc(cc1OC1CCCC1)S(=O)(=O)C(CCCC(=O)N1CCCc2ccccc12)CC(=O)NO,C28H36N2O7S,544.224322492,4.204100000000003,2,7,122.24,11,0
CC1(C)C2CC[C@]1(CS(=O)(=O)Nc1ccc(cc1)S(N)(=O)=O)C(=O)C2,C16H22N2O5S2,386.0970138039999,1.4710999999999996,2,5,123.39999999999998,5,0
OCC1OC(Oc2cc3c(cc(O)cc3=[OH+])oc2-c2ccc(O)cc2)C(O)C(O)C1O,C21H21O10+,433.11292329208993,-0.3541000000000001,6,9,174.37999999999997,4,0
Fc1cc(cc(c1)-c1ccc(cc1F)C(=O)N1CCC(CC1)N1CC(CC#N)(C1)n1cc(cn1)-c1ncnc2[nH]ccc12)C#N,C33H27F2N9O,603.2306629240001,4.8676600000000025,1,8,130.51999999999998,6,0
COc1ccc2ccc(-c3cccnc3)c(F)c2c1,C16H12FNO,253.090292224,4.049500000000002,0,2,22.12,2,0
CCOC(=O)c1c(O)coc1Nc1cnc2ccccc2c1,C16H14N2O4,298.095356928,3.4537000000000013,2,6,84.59,4,0
CN([C@H]1CCN(Cc2csc(C)n2)C1)c1cc(F)c(cc1C)S(=O)(=O)Nc1cscn1,C20H24FN5O2S3,481.1076162279999,3.867040000000003,1,8,78.42999999999999,7,0
O=Cc1ccc2c(c1)[nH]c1c(NC(=O)C3CC3)nccc21,C16H13N3O2,279.100776656,2.8771000000000013,2,3,74.85,3,0
COc1ccc(c(OC)c1)S(=O)(=O)N1C(=O)[C@@](N2C[C@H](O)C[C@H]2C(=O)N(C)C)(c2cc(Cl)ccc12)c1ccccc1OC,C30H32ClN3O8S,629.159863664,2.8683000000000005,1,9,125.92,8,0
Cc1cccnc1C1CCN(CC1)C(=O)Nc1ccc(cc1)C(F)(F)F,C19H20F3N3O,363.15584692,4.820320000000004,1,2,45.23,2,0
CN1C2=N[C@@H]3CCC[C@@H]3N2C2N(Cc3ccc(cc3)-c3ccc(F)cc3)NC(Nc3ccccc3)=C2C1=O,C30H29FN6O,508.238687768,4.527400000000004,2,6,63.21,5,0
COc1cc(NCc2cnc3nc(N)nc(N)c3c2C)cc(OC)c1OC,C18H22N6O3,370.1753385639999,2.13552,3,9,130.43,6,0
Clc1ccc2nc(Nc3ccccc3I)oc(=O)c2c1,C14H8ClIN2O2,397.93190317599993,4.1896,1,4,55.13,2,0
Fc1cc2CCCOc2c(OCCNCCc2c[nH]c3ccccc23)c1,C21H23FN2O2,354.174356196,3.8431000000000015,2,3,46.28,7,0
Cn1cnc(c1-c1ccc2cc[nH]c2c1)-c1cc(ccn1)C(O)=O,C18H14N4O2,318.11167568799993,3.3286000000000007,2,4,83.80000000000001,3,0
COc1cc2C\C(=C/c3ccc(cc3)N3CCN(CC3)c3ccccc3)C(=O)c2cc1OC,C28H28N2O3,440.2099927559999,4.852800000000005,0,5,42.010000000000005,5,0
Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)[C@@H]1CCCN(C1)C(=O)C=C,C25H24N6O2,440.196074008,4.217300000000003,1,7,99.16,5,0
O=C(C1CCCC1)c1cn(CCN2CCOCC2)c2ccccc12,C20H26N2O2,326.199428072,3.346400000000002,0,4,34.47,5,0
C[C@H](Cc1ccccc1)N(C)C(=O)Oc1cccc(c1)[C@H](C)N(C)C,C21H28N2O2,340.21507813600005,4.371000000000004,0,3,32.78,6,0
CN1C[C@H]2CC[C@@H]1[C@@H](C2)C(=O)N[C@H](Cc1ccc(F)cc1)C(=O)N1CCC(CC1)(C1CCCCC1)C(=O)NC(C)(C)C,C34H51FN4O3,582.3945197119999,4.687100000000004,2,4,81.75,7,0
CCN(CC)c1ccc2c(Oc3cc(ccc3C22N(CCc3ccc(cc3)S(N)(=O)=O)C(=O)c3ccccc23)N(CC)CC)c1,C36H40N4O4S,624.2770267599999,6.122500000000006,1,6,96.18,10,0
CC(C)(O)CNC(=O)c1nc(C(=O)N2CCC(F)CC2)c(s1)-c1cnc(NCCC(F)(F)F)cc1C(F)(F)F,C23H26F7N5O3S,585.1644582320001,4.663000000000004,3,7,107.45,8,0
COc1cc(CNC(=O)c2cc(Cn3ccn(C)c3=N)cc(c2F)-c2ccc(F)cc2C(F)(F)F)cc(OC)c1,C28H25F5N4O3,560.18468176,5.265570000000005,2,6,81.27,8,0
COc1ccc2c(C)n[nH]c3cccc1c23,C13H12N2O,212.094963004,2.9979000000000013,1,3,33.62,1,0
CCOC(=O)C1Cc2cc(C(=O)c3ccccc3F)c(O)c(O)c2O1,C18H15FO6,346.0852664199999,2.334500000000001,2,6,93.06000000000002,4,0
Cc1nc(cs1)C(=O)Nc1cccc(NC(=O)COc2ccc3c(c2)occc3=O)c1,C22H17N3O5S,435.088891644,3.827720000000001,2,7,110.53,6,0
CCOC(=O)c1cnc(s1)N1CCCC(COc2cc(OC)cc3oc(cc23)-c2cn3nc(OC)sc3n2)C1,C26H27N5O6S2,569.1402755839999,5.149800000000005,0,13,113.45,9,0
Cc1c(Cl)cccc1S(=O)(=O)Nc1nc(NCCc2ccccc2)nc2CCN(Cc3ccccc3)Cc12,C29H30ClN5O2S,547.1808738800001,5.452120000000003,2,6,87.22,9,0
Cc1ccc(cc1)-n1nc(nc1CNc1ccc(cc1)C(=O)NO)-c1ccccc1,C23H21N5O2,399.169524912,3.9738200000000017,3,6,92.07,6,0
C[C@@H](O)[C@H](NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)CNC(=O)CNC[C@@H](N)Cc1ccccc1)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(=O)N(N)N)C(=O)NN,C82H142FN35O20,1956.1154401639988,-14.75519999999991,33,31,956.83,69,0
COc1ccc(CCN2CCC(CC2)C(O)c2cccc(OCCF)c2OC)cc1,C24H32FNO4,417.231536724,4.040200000000003,1,5,51.16000000000001,10,0
CN(C(C)=O)c1cnn(c1)C(=O)N1CC2CN(Cc3cc(cc(c3)C(F)(F)F)N3CCOCC3)CC2C1,C25H31F3N6O3,520.240973512,2.7531000000000017,0,7,74.15,4,0
Cc1cc(cnc1N)C(=O)NC1CCC(CC1)=Cc1cccc(Oc2ccc(Cl)c(C)n2)c1,C26H27ClN4O2,462.182253784,5.877340000000005,2,5,90.13,5,0
N[C@H](Cc1cc(F)ccc1F)C1CCN(CC1)c1ccc(F)nc1,C18H20F3N3,335.1609323,3.285300000000002,1,3,42.15,4,0
CNc1nc(OCc2cn(nn2)-c2ccc(F)c(c2)C(C)(F)F)ncc1C,C17H17F3N6O,378.141593824,3.237220000000001,1,7,77.75000000000001,6,0
CC(C)NCC(O)c1ccc(O)c(O)c1,C11H17NO3,211.120843404,1.1291999999999998,4,4,72.72,4,0
COc1cc(N)c(Cl)cc1C(=O)NC1CCN2CCCC1C2,C16H22ClN3O2,323.140054624,2.1449,2,4,67.58999999999999,3,0
Cc1ccc(cc1)C1=N[C@@H](Sc2ccccc2)[C@@H](O1)C=C,C18H17NOS,295.10308516400005,4.444820000000004,0,3,21.59,4,0
Fc1ccc(Cn2ccc(NC(=O)Cc3ccc4[nH]ccc4c3)n2)cc1F,C20H16F2N4O,366.129217572,3.8721000000000014,2,3,62.71,5,0
COC1CCC2(Cc3ccc(CCC4CC4)cc3C22N=C(N)N(Cc3ccc(cc3)C#N)C2=O)CC1,C30H34N4O2,482.268176328,4.584780000000004,1,5,91.71,6,0
CSc1ccc(Nc2nc(nc3CCN(CCc23)c2ncccc2C(F)(F)F)N2CCCCC2)cc1,C26H29F3N6S,514.212650588,5.951400000000006,1,7,57.18000000000001,5,0
C[C@@H](O)CC(=O)N1CCC(CC1)c1ccc2[nH]c(c(CC(F)F)c2c1)-c1ccc2nc(C)nn2c1,C26H29F2N5O2,481.2289316080001,4.470520000000003,2,5,86.52,6,0
[O-][N+](=O)c1cccc(c1)C(=O)COC(=O)CN1C(=O)C2C3CCC(C3)C2C1=O,C19H18N2O7,386.111400916,1.3518,0,7,123.89,6,0
CC(C)c1nccc(C)c1-n1c2nc(c(F)cc2c(nc1=O)N1C[C@@H](C)N(C[C@@H]1C)C(=O)C=C)-c1ccccc1CO,C32H35FN6O3,570.2754672,4.517520000000005,1,8,104.45,6,0
COc1ccc(cc1)N1CCN(CC1)C(=O)Nc1ccc(OC)c(c1)N1CCN(C)CC1,C24H33N5O3,439.258339916,2.809700000000001,1,6,60.52000000000001,5,0
CCN1C(=S)N2CCCC2c2c1nc(-c1cccc(OC)c1)c(C#N)c2N1CCOCC1,C24H27N5O2S,449.188546104,3.7271800000000033,0,6,64.86,4,0
CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@@H]2CSSC[C@H](NC1=O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@H](Cc1ccccc1)C(=O)N(C)[C@@H](CCCNC(N)=N)C(=O)N(C)[C@@H](Cc1c[nH]c3ccccc13)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N2)[C@@H](C)O)[C@@H](C)CC,C78H115N23O16S2,1693.8333565999994,-3.176760000000005,20,21,580.9699999999999,20,0
O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc12,C20H15N3O2,329.11642672,4.057400000000001,3,4,70.23,4,0
COc1ccc(OC[C@@H]2CC[C@H]3CN(CCN3C2)c2nc(N)n3nc(nc3n2)-c2ccco2)cc1,C24H28N8O3,476.22843675600006,2.3497000000000003,1,11,120.07,6,0
CN1CCC(CC1)NC(=O)c1ccc(cc1)-c1ccc(cc1C)-n1c2c(ccc1=O)cnc1ccc(cc21)-c1cnc2ccccc2c1,C41H35N5O2,629.27907536,7.553520000000008,1,6,80.12,5,0
CC(C)n1cc2OC3(CCN(CC3)C(=O)c3cc(C)c4[nH]nc(C)c4c3)CC(=O)c2n1,C23H27N5O3,421.21138972400007,3.597340000000002,1,6,93.11,2,0
Fc1ccc(C(=O)NC(=O)Nc2ccc3CCCNc3c2)c(Cl)c1,C17H15ClFN3O2,347.08368262,3.799100000000002,3,3,70.23,2,0
COc1nc(nc(C)c1F)N1C[C@H]2C(=O)N(C)C(N)=N[C@]2(C1)c1c(F)ccc(F)c1F,C19H18F4N6O2,438.142736696,1.4684200000000005,1,7,96.94,3,0
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,C22H24BrFN4O2,474.1066663280001,5.004200000000005,1,6,59.51,6,0
C(COc1nc(nc2CCCCc12)-c1ccccc1)CN1CCCCC1,C22H29N3O,351.231062548,4.277200000000003,0,4,38.25000000000001,6,0
O[C@@H]1CCN(C1)c1ncc(cc1-c1[nH]ncc1F)C(=O)Nc1ccc(OC(F)(F)Cl)cc1,C20H17ClF3N5O3,467.097201744,3.602000000000001,3,6,103.37,6,0
CC(C)(C)CNC(=O)COc1cccc(c1)-c1nc2COCc2c(Nc2ccc(cc2)-c2cn[nH]c2)n1,C28H30N6O3,498.23793882000007,4.848600000000003,3,7,114.05,8,0
C[C@H]1CCCN1C(=O)c1nc(sc1-c1cnc(N[C@@H]2CCCC2(F)F)cc1C(F)(F)F)C(=O)NCC(C)(C)O,C25H30F5N5O3S,575.1989519200001,4.948800000000005,3,7,107.45,7,0
CC(C)n1nc(-c2noc(C3CC3)c2-c2ccccn2)c2c(N)ncc(Cl)c12,C20H19ClN6O,394.1308869080001,4.842200000000003,1,7,95.65,4,0
OS(=O)(=O)C(C(=O)Nc1cnc2ccccc2c1)c1ccccc1,C17H14N2O4S,342.067427928,2.8024000000000004,2,4,96.36,4,0
NS(=O)(=O)c1ccc(cc1)-n1nnnc1-c1ccc(cc1)C(F)(F)F,C14H10F3N5O2S,369.05073022,1.9955,1,6,103.76,3,0
COCCOc1nc(-c2cccc(c2)C(F)(F)F)n(n1)-c1ccc(NC(=O)CCl)cc1,C20H18ClF3N4O3,454.101952776,4.155600000000002,1,6,78.27000000000001,8,0
Cc1c(C)c(O)c(C=CCCC#CCCCC#CCO)c(C)c1O,C21H26O3,326.188194692,3.985860000000004,3,3,60.69,5,0
O[C@@H](CNC(=O)c1ccnc(NC2CCCC2)c1)CN1CCc2ccccc2C1,C23H30N4O2,394.2368762,2.5851,3,5,77.49,7,0
CCNCC(=O)N1N=C(CC1c1ccccc1)c1cc2ccccc2oc1=O,C22H21N3O3,375.158291532,3.0802000000000014,1,5,74.91,5,0
CC1CN(CCO1)C1CN(C1)c1cnc2ccc(nc2n1)-c1ccc2oc(N)nc2c1,C22H23N7O2,417.191322976,2.3245,1,9,106.43,3,0
CC(Cc1cccc(OC(=O)N(C)C2CCCCC2)c1)N(C)CC#C,C21H30N2O2,342.2307282,3.945900000000004,0,3,32.78,6,0
NC(=O)C(=C\c1ccc2cn[nH]c2c1)\C#N,C11H8N4O,212.069810876,0.95518,2,3,95.56,2,0
CCCCCCCCCN[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1OC,C16H33NO5,319.235873156,0.1674000000000007,5,6,102.18,10,0
CO[C@@H]1C[C@@H]2CC[C@H](C1)N2c1ccc(cn1)-c1cc(cn2ncc(C#N)c12)-c1cnn(C)c1,C25H25N7O,439.2120584200001,3.8146800000000023,0,8,84.26999999999998,4,0
CC(C)COC(=O)[C@@H](Cn1cncn1)NC(=O)c1ccc(cc1)-c1ccccc1F,C22H23FN4O3,410.175418816,3.0820000000000007,1,6,86.11000000000001,8,0
CCCCCc1cc(O)cc(OCCCCCCCCCCCCNC2CC2)c1,C26H45NO2,403.34502968,7.156700000000008,2,3,41.49,19,0
Nc1c2CCCCc2nc2cccc(N3CCN(CCCCc4c[nH]c5ccccc45)CC3)c12,C29H35N5,453.28924612,5.322000000000005,2,4,61.18,6,0
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CC[C@H](C)[C@H]1C(=O)Nc1cc(C)nn1-c1ccccc1,C28H40N6O3,508.31618914,3.0292200000000014,3,6,108.36,8,0
CNC(=O)c1cccc(Nc2ncnc(n2)N2CC(C2)Oc2cc(Cl)ccc2Cl)c1,C20H18Cl2N6O2,444.0868291759999,3.5492000000000017,2,7,92.27,6,0
OCCSC1=C(SCCO)C(=O)c2ccccc2C1=O,C14H14O4S2,310.033350928,1.7282,2,6,74.6,6,0
CC[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2CC2CCCC2)-c2nnc(CC(C)(C)C(O)=O)o2)c(F)c1C(F)F)C(F)(F)F,C27H30F6N4O5S2,668.15618138,6.9420000000000055,2,8,135.28000000000003,12,0
C(N=Nc1nc2ccccc2s1)c1ccc2OCOc2c1,C15H11N3O2S,297.057197592,4.308900000000001,0,6,56.07000000000001,3,0
FC(F)(F)c1cccc(Nc2ncnc3ccc(cc23)-c2cncs2)c1,C18H11F3N4S,372.065652012,5.5157000000000025,1,5,50.7,3,0
OC(=O)CCc1c([nH]c2cc(ccc12)-c1ccccc1)C(O)=O,C18H15NO4,309.10010796,3.550300000000001,3,2,90.39,5,0
CC(C)(C)OC(=O)CN1CCc2ccc(cc2C1=O)-c1nc(NC2CCOCC2)ncc1Cl,C24H29ClN4O4,472.1877330880001,3.727900000000002,1,7,93.65,5,0
CCO\N=C\c1c(cc(C)c2NC(C)(C)[C@H](O)[C@@H](C)c12)-c1cccc2cc[nH]c12,C24H29N3O2,391.225977168,5.1822200000000045,3,4,69.63999999999999,4,0
Cc1ccc(Cc2cc[n+](C)c(COc3ccc(C)cc3)c2)cc1,C22H24NO+,318.18524080809,4.297740000000004,0,1,13.11,5,0
Cc1ccc(cc1C)-c1ccc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2)cc1,C23H20N2O4S,420.11437812,4.127640000000001,3,4,95.5,3,0
CN1C(N)=N[C@](C1=O)(c1ccc(OC(F)F)cc1)c1cccc(c1)C#CCCF,C21H18F3N3O2,401.135111476,3.0294000000000016,1,4,67.92,5,0
C[C@]1(CCC(F)(F)C(N)=N1)c1cc(NC(=O)c2cnc(OCF)cn2)ccc1F,C18H17F4N5O2,411.1318376640001,3.175300000000001,2,6,102.49,5,0
CSc1ccc(\C=C\c2ccc3cccc(O)c3n2)cc1,C18H15NOS,293.08743510000005,4.832700000000004,1,3,33.120000000000005,3,0
CC1CCN(CC1)c1nc(C)nc2sc(C(=O)Nc3cc(F)ccc3C)c(C)c12,C22H25FN4OS,412.17331064,5.244260000000005,1,5,58.120000000000005,3,0
CC(C)NCCCn1c(Sc2cc3OCOc3cc2I)nc2c(N)ncnc12,C18H21IN6O2S,512.0491429120001,3.2811000000000003,2,9,100.11,7,0
CCOc1cc2c(n[nH]c2cc1-c1cnn(CC(C)C)c1)-c1cccc(c1)S(N)(=O)=O,C22H25N5O3S,439.16781066,3.7955000000000014,2,6,115.89,7,0
CC(NC(=O)c1c(N)nn2cccnc12)c1cc(Cl)c2cncn2c1N1CCOCC1,C20H21ClN8O2,440.14759959200006,1.9402,2,9,115.08,4,0
Fc1ccc(cc1)[C@@H]1CCNC[C@H]1COc1ccc2OCOc2c1,C19H20FNO3,329.14272171999994,3.326500000000002,1,4,39.72,4,0
CN(C1CCN(C)CC1)C(=O)c1ccc(Nc2nc3c(cccn3n2)N2CCC(C)(CC2)NC(C)=O)cc1,C28H38N8O2,518.3117724560001,3.134100000000001,2,8,98.11,6,0
C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4C(=O)NCc4c4c5ccccc5n2c4c13,C26H21N3O4,439.15320615200005,3.474400000000002,3,6,88.65,1,0
CC(C)[C@H](NC(=O)c1ccc(cc1)C(=O)NS(=O)(=O)c1ccc(Cl)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)c1nc2ccccc2o1,C36H38ClN5O8S,735.2129618560001,4.369000000000003,3,9,184.85,12,0
CCOc1cc(ccc1OC(C)C)C(Nc1ccc2c(N)nccc2c1)C(=O)NCc1cccc(c1)N(C)C(C)=O,C32H37N5O4,555.2845546640001,5.455200000000004,3,7,118.81,11,0
CC(C)C[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN1CCC=CC1)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](C)N)[C@H](C)O)[C@H](C)O)[C@H](C)O)C(=O)N[C@@H](C)C(O)=O,C99H178N36O28,2319.3611290559998,-14.736289999999968,39,35,1070.63,81,0
ONC(=O)CCCCCCC(=O)Nc1ccccc1,C14H20N2O3,264.1473925,2.4711,3,3,78.43,8,0
CC(=O)Nc1ccc(cc1)C(=O)Nc1cccc(c1)-c1cnc2ccccc2n1,C23H18N4O2,382.1429758160001,4.507500000000002,2,4,83.98,4,0
CC(C)[C@@H]1CN(CCN1c1nc2ccccc2s1)c1ccc(F)c(c1)S(C)(=O)=O,C21H24FN3O2S2,433.1293972279999,4.190100000000004,0,6,53.51,4,0
CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(NC(=O)Nc3ccc(F)cc3)ncnc12,C19H20FN7O5,445.1509949600001,0.364699999999999,5,9,163.51999999999998,5,0
CN(C)C(=O)N1CCCC[C@H]1c1nc(-c2ccc(cc2)C(=O)Nc2ccccn2)c2c(nccn12)C(F)(F)F,C27H26F3N7O2,537.2100077320001,5.271000000000005,1,6,95.73,4,0
CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(N[C@@H]4CCOC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1,C43H46ClN7O7S,839.2867954919999,8.022200000000009,3,11,172.03,12,0
